label,content
1,一點都不好。我很生氣，剛剛和我的伙伴吵架了。
1,像個傻逼
1,我對我的老闆很生氣，因為他咄咄逼人
1,今天這一天考驗了我的耐心。
1,我正在被迫害。
1,我朋友的行為讓我很生氣。
1,受夠了被虐待，我從來沒有這么生氣過！
1,生氣的。工作中的人期望我做任何事情！
1,我對我的伴侶對我撒謊感到生氣。
1,我對這裡的情況很生氣，我真的很討厭職業政治家。
1,我討厭我的女孩
1,我累了
1,比昨天更糟
1,我很生氣，因為生活太不公平了
1,看，如果可以的話，我會打破一切，包括這台該死的電腦！
1,我工作，我做飯，我打掃衛生，他們還想讓我做什麼！
1,我現在很生氣我會打人
1,好吧，但我覺得很煩。
1,這一刻我無法控制自己
1,我壓力好大！我整整一周都沒有時間獨處！
1,我很生氣，我剛剛發現我的丈夫和一個同事在欺騙我。
2,我感覺很焦慮，我在等那個工作項目的回音
2,因為明天要考試所以我感到緊張
2,說實話，我真的很擔心事情。
2,我不知道，你為什麼要問我？誰讓你問我的？
2,我感到非常焦慮，而且一點也不舒服。
2,我今天感覺很緊張。我有一個大測試，我擔心我不會通過。
2,我今天感覺很緊張。
2,我好多了。我正在等待我的測試結果，我對結果感到緊張。
2,今天下午去看牙醫，我感到很緊張！
2,我對開始我的新工作感到緊張。我不確定我是否適合
2,我今天真的很緊張，我似乎無法擺脫這種恐懼感
2,今天不太好，著急
2,我今天很焦慮。
2,我今天應付得不太好
2,我感到不確定和恐懼。
2,我感覺有點搖搖欲墜。
2,我感覺不太好，我最近工作太辛苦，幾乎沒有時間照顧自己。
2,不是很好，老實說感覺有點緊張
2,我今天感覺不是特別好的。我很焦慮，不知道為什麼。
2,我的焦慮感都無法衡量了。
2,我今天感到壓力很大，因為我有一個截止日期要滿足。
2,我今天感到非常緊張和焦慮
2,我感覺不太好，我很焦慮
2,由於疫情，我感到焦慮
2,我今天感到非常焦慮。
2,我今天真的很焦慮，我不知道為什麼
2,有點害怕，昨天做了件丟人的事
2,我今天過得很糟糕我很擔心我的考試
2,我今天感覺不太好。我的腦子在飛速運轉，我無法停止對所有事情的過度思考。
2,我擔心我的孩子在學校
2,我真的很著急，我的肚子在打結，我怕我的駕駛考試不及格。
2,我擔心會有不好的事情發生
2,緊張的
2,我感到非常焦慮。
2,今天一整天我都有一種可怕的感覺，覺得有什麼不好的事情即將發生。
2,說實話，我有點焦慮和心急。
2,我感到非常不安。
2,我覺得很煩。
2,我今天感覺有點緊張。
2,我感到緊張。
2,我對今天開始我的新工作感到有點焦慮。
2,有點緊張；我覺得我的老闆對我不滿意。
2,我對考試真的很緊張
2,目前我承受著很大的壓力。我現在正在處理家裡發生的很多事情。
2,我感到有點壓力。
2,我怕我女朋友要離開我
2,我怕我得了癌症
2,我今天很焦慮，我要考駕照。
2,我害怕死亡，有時我只是徹夜難眠，想著生命的荒謬
2,真的很糟糕- 真的很擔心，真的覺得可怕的事情總會發生
2,老實說，我今天感到有點焦慮。我昨天見了一個朋友，現在他們被告知需要自我隔離。
2,你為什麼這麼問我？
2,我做得不好，我的焦慮正在踢我的屁股。
2,我今天很焦慮。
2,我有一種害怕一會坐飛機的感覺。我真的很怕坐飛機
2,我怕我的孩子受苦。他們發燒了
2,我嚇得魂不附體，身體都不舒服了。
2,我擔心我不會按時完成我的工作
2,我擔心我的職業
2,我感到害怕，因為我今天必須做演講
2,我怕我女朋友出軌
2,我很好，但我覺得我們可能會輸掉足球比賽
2,我有些害怕，因為城裡所有的騷亂讓我擔心自己會出事，否則我將無法獲得食物和必需品。
2,有點擔心。
2,我今天真的很不舒服。等結果都快等瘋了！
2,我感到壓力和焦慮
2,我感覺不太好，我有一種伴隨焦慮而來的下沉感。
2,今天是漫長的一天，會議的進展讓我對我在這家公司的未來感到茫然
2,我感到有點害怕
2,我害怕。我找不到我的兒子。
2,我對自己的新冠檢測結果呈陽性感到擔憂和恐懼。
2,我今天很焦慮。
2,我感到焦慮
2,我今天真的感覺不像我自己，我感到害怕和害怕
2,我今天感到很擔心，因為我可能會失去工作。
2,我今天感到害怕和不安。
2,我過的不太好，我真的無法面對這一天。
2,我今天感覺真的很不舒服，就像我一直被跟踪一樣。
2,我擔心我會在發薪日之前用完錢。
2,我想我會驚恐發作。
2,我今天感覺不太好。我非常焦慮和不安。
2,我不舒服。我正在為即將到來的考試感到壓力。
2,我今天有點著急，等待一些結果
2,我今天感到壓力很大。我有太多太多的事情要做，但時間太少了。
2,我擔心我的工作
2,我感到有點壓力，因為我必須在全校面前演講。
2,我現在無法回答，需要離開。
2,我今天感覺很糟糕，我的焦慮來自屋頂。
2,我不喜歡在人群中，這讓我真的很焦慮，有點害怕
2,我感到壓力和擔心，因為我的生意下降了
2,謝謝你的提問，今天很困難，有點焦慮，它變成了恐懼
2,老實說，我今天感到壓力很大，我擔心我在面試中表現不佳，然後我又回到了原點。
2,我擔心進城
2,我現在感覺很緊張。
2,我感覺不太好。我的生活中發生的事情太多了。
2,我對今天的考試感到很焦慮。
2,我在孤立中感到焦慮。
2,我其實很擔心這個結果，我不敢再問了
2,我很擔心，因為我沒有做作業
2,感覺現在的生活有點壓倒性的。
2,嗯，不太好，嗯，我真的很擔心發生了什麼，我整個星期都沒睡覺。
2,我的心情真的很低落，實際上很害怕。
2,我應該和朋友出去，但我覺得太緊張了。我不喜歡和一大群人在一起
2,我今天感覺不輕鬆，很緊張。
2,我感覺不太好。我媽媽昨天進了醫院，我在等一個電話告訴我發生了什麼。
2,我很焦慮，我的考試成績明天就出來了，我可能沒有達到我所希望的。
2,我擔心我的績效評估，以及我是否做得足夠來獲得晉升。
2,我感覺不太好。我感到壓力很大，我很擔心，因為我不知道為什麼會有這種感覺。
2,我很擔心
2,我感覺不太好，我擔心面試。
2,我為自己的安全感到害怕
2,我對今天不是很自信，有一種不好的感覺。
2,事情讓我很沮喪。
2,我今天感到很焦慮。我的待辦事項清單似乎越來越長，我工作的時間越來越長。
2,只是擔心接下來的幾天
2,我真的很害怕，因為我一會要去看牙醫。
2,我今天真的很累。
2,我擔心我們國家的疫情的發展方向以及政府最近做出的決定，並擔心我會感染該病毒。
2,老實說不太好，我剛剛驚恐發作
2,我今天其實很著急
2,我感到害怕，我不知道為什麼
2,我今天感到非常害怕。
2,我今天壓力很大，我在等一些測試結果
2,我很緊張，我有點失去理智了。
2,我怕我不記得我學過的任何東西
2,天哪，我今天不知為何感到很害怕。
2,我擔心我目前的工作狀況
2,不好，我害怕去看醫生，我覺得事情很嚴重。
2,我害怕回家
2,不舒服
2,我感到害怕。
2,我對很多事情感到擔心，我覺得我無能為力。
2,不太好，我腦子裡有很多事情讓我感到壓力山大。
2,我感覺很緊張。
2,我今天有種不好的預感。
2,我感到擔心和焦慮。
2,我感到有壓力。
2,我怕我的狗做不了手術。
2,我還好，但我起晚了，不得不趕去上班。我希望我不會遇到麻煩。
2,恐怕我不能按時完成所有這些工作
2,我家有人感染了新冠病毒，我現在非常焦慮。
2,我今天真的很緊張。
2,我不知道這個月我將如何處理所有事情
2,我最近對離開家感到焦慮和害怕。這種長時間的隔離對我不利
2,我今天很焦慮，一切都感覺很壓倒性。
2,我真的很擔心我的外表，有些日子我寧願根本不出門
2,我今天的焦慮很嚴重，一點點事情都讓我擔心
2,很著急。我仍在等待我昨天參加的那次面試的回音。我知道我做得很好，但我上次也這麼認為，並沒有得到這份工作。
2,我實際上感覺不太好，我的頭腦很模糊，我感到焦慮，我的直覺告訴我出了什麼問題。
2,我很害怕我可能不會很好地通過考試
2,我擔心破壞其中一台工作中的機器會產生什麼後果。我可能會丟掉工作！
2,我怕我的孩子生病了
2,可怕，我真的很著急
2,我擔心我的工作不會達到足夠高的標準
2,我真的很擔心我的求職面試
2,我覺得我女朋友一直在騙我，這讓我很焦慮
2,我不好，我恐懼對手
2,我感覺有點壓力，因為我忘記付信用卡了。
2,有點緊張
2,今天醒來感覺不到自己，這讓我感到害怕。每當我有這種感覺時，總會發生一些不好的事情。
2,我感覺不太好，有焦慮
2,我覺得可能會發生一些不好的事情，而且我擔心它會發生。
2,現在在搶劫襲擊後我的生活極度緊張
2,我感到很不安
2,我很擔心，我的電話壞了。
2,我感到不安和不安，我不明白為什麼。
2,我今天真的很緊張。
2,我感到害怕
2,我只是今天感覺不對，我有這種嚴重的焦慮
2,今天心情很緊張，要去面試。
2,老實說，我今天感到很焦慮。
2,不好。我害怕未來的不定。
2,心都快跳出來了，今天好著急
2,我很焦慮，因為我需要解決一些家庭問題。
2,我很害怕今天得到結果。
2,不是很好。我擔心我的安全。
2,我很害怕，虐待我的前任試圖再次聯繫我。
2,我害怕我會失敗
2,我對接下來去看醫生感到焦慮。
2,我的孩子生病了
2,我確實感到有點焦慮，因為我即將做一些我以前從未做過的事情。
2,你問我這個乾嘛？
2,太可怕了我做了一個非常可怕的夢，這讓我感到非常焦慮。
2,我剛剛驚恐發作，感覺很糟糕
2,由於新冠病毒，我的健康狀況惡化，我非常擔心
2,此刻焦慮和恐懼加劇了，謝謝你想我。
2,不錯，謝謝，有點緊張，害怕我不會得到這份工作，只是跑掉了工廠的神經。
2,我擔心襲擊我的人會再次跟踪我
2,不太好，現在事情真的讓我感到不安。
2,我錯過了我的作業截止日期，所以我感到非常焦慮。
2,我怕我考試不及格。
2,我感到非常害怕我周圍的世界。
2,實際上不是很好，對此感到有些焦慮
2,我感到害怕，因為我不確定我將來想要什麼職業
2,我總是忍不住感到害怕。
2,我今天過得不好，你能幫幫我嗎？請幫幫我，你會幫我嗎？
2,我今天的心理健康一點都不好
2,今天，我的心彷彿在狂奔。我感覺不太好，我想我只需要一個人待著。
2,我今天感覺很緊張，對我的皮膚不舒服。
2,我對這裡的政治局勢感到壓力和焦慮。
2,我感覺很糟糕，我最好的朋友收到了一些令人擔憂的健康消息！
2,我害怕在會議上出醜，我討厭公開演講。
2,我今天的心情真的很低落，我很害怕它不會好轉。
2,你問來幹什麼
2,我害怕有什麼不好的事情會發生在我身上。
2,我很擔心我們的未來
2,由於出現症狀，我必須進行新冠檢測，而且我擔心自己可能會呈陽性。
2,我還好，就是有點著急。
2,我感到害怕。我身體不太好，我害怕感染新冠。
2,我現在腦子裡有很多事情，這讓我很焦慮
2,我今天感覺很差。我很害怕失去工作。
2,我的忍耐被用盡了。
2,我很擔心我年邁的父親的健康。
2,其實很害怕，我可能需要一些幫助
2,焦慮的
2,我實際上已經被情緒的動盪和極度的恐懼所淹沒
2,今天，我既焦慮又害怕。
2,我對面試感到緊張
2,我沒事，就是有點著急。我只想讓這一天結束。
2,我對考試很緊張
2,我感覺有點像壞事要發生一樣，我無法停止思考
2,我一點都不正常，我的頭在旋轉，我感到有壓力
2,我今天壓力很大，感覺隧道盡頭沒有光，我拖欠了抵押貸款。
2,我覺得我可能得了重病但不想看醫生
2,害怕的
2,不太好，老實說，我怕我搞砸了。
2,我需要完成的事情太多了，我敢肯定我會忘記一些重要的事情。
2,我有更好的日子，我感覺不舒服，現在對事情感到焦慮。
2,我今天感到不安
2,我今天很緊張
2,我今天一直感到害怕。
2,我感到害怕。
2,我的心在狂跳，我感到緊張不安。
2,我已經好多了，我很擔心，因為我今天早上起床時聽到了一聲響亮的“啪”聲，現在我的背部酸痛。
2,我害怕我所愛的人可能會發生不好的事情
2,我很害怕。我不知道如果我這次考試不及格會發生什麼。
2,我一點也不對。我實在應付不過來。
2,我對自己的職業感到焦慮，不知道大流行結束後我會做什麼
2,不太好，感覺快要窒息了
2,我今天很緊張，因為我有一個大考試。
2,我怕我會失業，下個月付不起房租
2,可怕，感到害怕和神經質
2,焦慮的！ ！我現在月經推遲了3 天，而且我從不遲到！
2,我有壓力
2,我對考試的題目感到焦慮
2,我明天要考試，我真的很害怕我沒有做好充分的準備。我是一個完美主義者，所以這種對不了解一切的擔憂讓我感到恐懼
2,我擔心我的孩子可能感染了新冠
2,我怕我不會通過考試
2,我很擔心我男朋友不理我的消息
2,我擔心我的女朋友可能有外遇
2,我很好，但我有一種奇怪的感覺，好像有什麼可怕的事情要發生在我身上
2,我擔心我所做的一個項目，因為我擔心我可能犯了錯誤。
2,十分緊張。
2,我們國家正在發生的搶搶劫事件讓我為我的生命和我所愛的人擔憂。
2,我只想離開這裡
2,我真的感覺不是很好，我有一種恐懼的感覺在我的肚子裡。
2,擔心我的測試結果會是什麼
2,我現在很擔心
2,我很害怕！一個瘋狂的斧頭殺人犯在我家。
2,我害怕在我的工作中不成功，感覺自己像個冒名頂替者。
2,我腦子裡想了很多。
2,目前感覺不太好，因為我有焦慮
2,我昨晚因為焦慮而睡不著
2,我今天感到很害怕，因為我必須上法庭。
2,我有點緊張。也許這只是我的焦慮。
2,我就是無法面對這一天。抱歉。我現在需要自己一個人。
2,我今天心情不好，就像有什麼東西緊緊抓住我的心，擠壓著它
2,我怕我的貓生病。
2,我感到很焦慮，我認為我無法應付。
2,我想有人一直在跟踪我，我很害怕。
2,我很緊張，我的課堂報告是明天，我討厭在人群面前演講。
2,我很擔心會發生什麼
2,我擔心我不會通過我的駕駛考試。
2,我沒錢
2,今天我有點害怕我今天晚些時候的考試成績不會有好成績。
2,我非常擔心氣候變化
2,我沒事，只是對未來有些擔憂。
2,我顫抖著，有一種恐懼的感覺
2,由於一些財務問題，我感到非常焦慮
2,我繼續與我的焦慮作鬥爭，這是我內心不斷的恐懼
2,更好的伙伴，在這次重要的工作面試中壓力很大，我真的需要這份工作，我知道這對我來說是完美的。
2,今天只是我不期待的那些日子之一。
2,我不確定我是否對考試準備充分。
2,我感到害怕，導致我非常焦慮。
3,我很好謝謝！
3,我感覺很好，因為我剛剛發現我通過了考試
3,我覺得這個世界好像一切都很好。
3,傑出的！我度過了最美好的一天！ ！
3,其實我感覺真的很棒。
3,好極了！
3,我很好！這是美好的一天！
3,我今天感覺輕鬆自在
3,再好不過了！昨晚我的彩票號碼出來了，我要辭職了。
3,我感覺很棒！
3,我感覺很棒，工作很棒！
3,我感覺很棒沒什麼好抱怨的
3,我感覺很好謝謝！
3,我感覺很好，謝謝！
3,非常好
3,我感到活著和幸福。
3,非常好。
3,我感覺很棒我剛從一個小假期回來。
3,還不錯，事情進展順利
3,我感覺很棒謝謝你。
3,很放鬆
3,我今天對我的股票市場投資組合表現特別滿意。
3,我過的不錯你近來怎樣？
3,我感覺很棒謝謝！
3,我覺得很棒！
3,我今天真的很開心。
3,我感覺很好，謝謝你。
3,我真的感覺不錯
3,謝謝你的提問，我今天真的很開心
3,真的很好，睡了一個好覺。
3,我很好
3,我感覺很厲害這是美好的一天。你好嗎？
3,我不能更快樂
3,我很高興馬贏了
3,我感覺很好，目前一切都挺好
3,樂觀的
3,我感覺很好，謝謝。
3,今天對我來說是個好日子。
3,非常好
3,都好
3,我開心極了！
3,我感覺好極了。
3,我感覺很好。
3,我很好！
3,好的謝謝你！我剛剛找到了我以為丟了的最喜歡的帽子。
3,我今天很放鬆，是我的休息日
3,實際上我做得很好。謝謝。
3,我感覺自己站在世界之巔。
3,我對我的新公寓和它的位置很滿意
3,我感覺很好，我對我現在的處境感到滿意
3,我今天感覺很好，我通過了考試！
3,我今天感覺很好
3,太棒了，真的太棒了
3,好的！今天設法將我所有的任務從我的清單中核對出來。
3,萬分謝意。你？
3,我很好謝謝。
3,我很好。
3,我很好謝謝你，我剛剛收到一個好消息
3,好極了。謝謝你。
3,再好不過了！
3,我很滿足我現在的情況
3,感覺真好
3,我今天在公園散步時表現很好
3,我感覺很好
3,我很好，謝謝你，感謝上帝賜予我生命
3,我感覺很棒，謝謝，我剛剛被告知我被提名一個獎項。
3,非常好
3,太陽出來了，我有一種感覺，這將是美好的一天！
3,很好
3,我感覺很好謝謝
3,我做得很好，我得到了期待已久的晉升
3,我感到開心
3,我很好。
3,我太棒了，覺得我今天取得了很多成就。
3,我很好！
3,我感覺很神奇！
3,我感覺真的很好！
3,我今天感覺很好，陽光明媚，是美好的一天。
3,我感覺很好，我在我快樂的地方。
3,我感覺很棒
3,我今天感覺好極了，沒有什麼可以讓我失望。
3,我今天很高興，因為我明天放假。
3,在世界之巔，伙計！
3,我感覺很棒。
3,我很好，謝謝！剛剛開始我的假期，很放鬆。
3,我很好，非常感謝，我度過了愉快的一天
3,我今天感覺很好，謝謝！
3,太好了，我剛中了彩票
3,非常好。
3,生活很好。
3,我今天感覺很棒！謝謝你。
3,充滿希望
3,這是美好的一天，我感覺很棒。
3,再好不過了
3,我做得很好，謝謝你的提問！
3,升職了我感到很開心
3,我感覺很好，謝謝！
3,我感覺好極了。
3,我度過了美好的一天。
3,很開心，心裡很充實。
3,今天心情很好，睡得很好！
3,我感到很高興，因為我進入了我夢想中的大學
3,一點也不差。
3,一切都很好，謝謝，沒有啥可抱怨！
3,我覺得有很多正能量。
3,非常感謝您的提問！
3,我真高興。我現在擁有我想要的一切。
3,我今天感到控制和平靜
3,我就放心了我的測試結果昨天回來了，我很清楚。
3,我感覺自己站在世界之巔！
3,很好，新房子看起來棒極了！
3,我感覺棒極了
3,超棒！
3,我今天過得很愉快，這裡沒有抱怨。
3,今天是個好日子
3,我很積極也很感激。
3,一切都感覺很順利，很開心，謝謝！
3,一切都很好。我在山上散步度過了愉快的一天。
3,我很好
3,生活是美好的！
3,我很好謝謝。
3,今天天氣很好，我們在公園裡悠閒地散步。
3,感覺真棒
3,很好，謝謝
3,我感覺很棒！
3,今天，我真的很滿足。
3,如果我嘗試過，感覺不會更好
3,好的。你呢？
3,我感覺很好謝謝你，非常滿意
3,今天心情很好，期待下午。
3,很好，謝謝，你呢？
3,很好，最近生活進展順利，我感到很平靜
3,我覺得我今天已經實現了我想要的一切
3,完成了本週的工作，我感到很滿足，現在可以放鬆了
3,我感覺很好，我在一段時間內第一次有一種很好的感覺
3,積極的
3,不錯。今天心情很愉快。
3,我今天真的很開心。
3,對我很好
3,很棒
3,我今天欣喜若狂。
3,好久沒有這麼好的感覺了！
3,我感覺棒極了。
3,我今天感覺很好。
3,我感覺很好，謝謝你的提問！我昨晚睡得很好。
3,我很高興，因為昨天是我的生日，我收到了很多禮物
3,好多了。現在有很多值得感激的地方。
3,這些天事情正在按我的方式進行。
3,我很高興我的老闆選擇了我參加升職
3,我感覺很好，生活很好
3,今天能見到我的家人，我感到很興奮。
3,這是一個如此美好的晴天
3,做得很好謝謝
3,我感覺很好，只剩下30 分鐘了，然後我就下班了整整兩個星期。
3,我其實是！
3,我感覺很滿足。
3,我很震驚。
3,太棒了，謝謝你，我正在準備和我喜歡的人約會
3,極好的。到目前為止，這是美好的一天！
3,其實還不錯！
3,我對我的生活很滿意
3,非常感謝您的提問
3,我很高興因為我和我的朋友出去了
3,是的，我很好
3,我很好，我不能抱怨
3,我很好，謝謝，此刻對我的生活感到非常滿意- 我剛剛遇到了一個了不起的人。你今天感覺如何？
3,我很好，謝謝
3,今天，我欣喜若狂。我的結果是陰性的。
3,超級好
3,一切順利，我很高興地說
3,這一天過得很好，我兒子拿到了冠軍
3,我感到欣喜若狂
3,我很高興。
3,我很高興我剛剛通過了考試。
3,我感覺好極了。
3,我在世界之巔！
3,我準備好了，我等不及要開始新的一天了！
3,超好的！我有一份新工作了。
3,我做得很好，我今天感到很高興。
3,我很好，準備好迎接這一天了。
3,今天會很精彩
3,今天發生了很多好事，所以我特別高興。
3,簡直不能更快樂。
3,我現在很開心。
3,超棒！我的考試成績出爐了，我考得很好！
3,我感覺棒極了，我剛剛減掉了一件衣服尺碼
3,今天感覺很滿足，謝謝！
3,太好了，今天是我的生日
3,我很好。
3,活著真是神奇的一天！
3,今天是個好日子，你好嗎？
3,興奮的
3,昨晚我睡得很好，我感到平靜和休息，精神狀態最好。
3,再飛一次，謝天謝地
3,很好，謝謝，你自己呢？
3,一切都很美好謝謝
3,太好了，我今天過得很愉快！
3,我很好。
3,我真的很高興，因為今天沒有下雨。
3,我自己很滿足，我感覺精神抖擻。
3,過的得好謝謝
3,我的足球隊贏得了世界杯，我感到很滿足
3,對我來說一切都很順利。
3,是的，很好，謝謝。
3,我感覺在世界之巔
3,我感覺非常好，充滿希望。
3,我心情這麼好。我覺得今天很幸運
3,我今天感到滿足和高興
3,我很好謝謝。
3,我感覺超級棒！
3,我很好，大部分情況下一切都很好。
3,我從未如此快樂
3,真的很好謝謝
3,我做得很好，我的心情很好。
3,我很好
3,我有一種同性戀的感覺，我對我所擁有的一切感到欣喜若狂。
3,我很好謝謝！
3,我感覺很好。我現在正在讀一本好書。
3,我現在感到很幸福
3,我對我的新夥伴感到非常高興和滿足。
3,我心情太好了。
3,我的足球隊今天贏了，這總是讓我心情愉快。
3,感覺從來沒有這麼好的
3,我感覺很棒！
3,我今天感到溫暖和模糊。
3,今天，我感到快樂和滿足。
3,我今天感覺很棒
3,我今天感覺很棒
3,我今天很開心，一切都很順利
3,挺不錯的朋友，一切都如意。
3,今天心情好
3,我現在感覺很好。
3,我希望我每天都有這樣的感覺
3,今天是個好日子我很健康
3,對目前的情況真的很滿意
3,快樂
3,我很高興也很滿足。
3,我今天過得很愉快，一切都很順利。
3,我很好！
3,我很好謝謝。
3,我今天沒有抱怨。
3,我今天感覺很開心。
3,我感覺很棒。
3,我今天過得很好。
3,太棒了，謝謝。我都忙於工作！
3,我男朋友最近對我很好，我很高興我們的關係重回正軌
3,世界頂級！
3,我充滿了春天的歡樂。
3,我今天感覺很棒，謝謝你的提問
3,我今天對自己感到很滿足
3,我期待著和我的朋友出去吃飯。
3,我今天比上週快樂多了
3,真的很好
3,老實說，這將是我15 個月以來第一次見到我父親，這讓我很興奮。
3,好事發生了
3,我真的很欣喜若狂。
3,我很滿意。
3,太好了，我的工作剛剛加薪
3,這裡一切都很好。謝謝你的提問。
3,不能抱怨，事情進展得很順利。
3,我感謝我擁有的一切
3,都好
3,我今天感覺很好，因為我完成了我所有的工作
3,我很好謝謝
3,我很好，謝謝，上帝很好，生活很美好
3,我今天很開心，我剛升職加薪。
3,我感覺很好
3,今天，我恰好是活著的最幸福的人。你知道為什麼？僅僅因為我已經讓它看到另一天。
3,真的很好
3,謝謝你的提問，我的狀況挺好的
3,我感覺自己在世界之巔，這是我的結婚紀念日
3,我對我的生活感到滿意
3,我太棒了。
3,我很高興，因為我剛被大學錄取。
3,我感謝我現在所處的位置。
3,感覺很好謝謝！
3,今天將是美好的一天，我能感覺到
3,我今天感到非常高興。
3,今天心情很好，好久沒有這麼開心了。
3,我很好謝謝！
3,今天對我來說將是一個愉快的好日子，我感覺很棒！
3,我肯定很滿足，因為我昨晚睡得很好。
3,事情進展得很順利，謝謝。
3,目前對我來說一切都很順利。
3,很好，能夠在周末探望家人，並與他們共進晚餐。
3,當然，鍛煉後我感到精力充沛
3,我今天感到非常幸福和感激，謝謝。
3,太棒了，我剛升職
3,優秀的。
3,又是美好的一天。
3,我今天感覺真好！
3,特別好
3,我感覺很好，謝謝，你好嗎？
3,內容與我的很多
3,很長一段時間以來我第一次說我對事情感覺非常好。
3,我很好，感覺很好
3,嗯，我現在過得很好，謝謝！
3,我再好不過了。
3,我感覺很好，因為我晚上睡得很好。
3,非常平靜和快樂，我沒有任何消極的想法。
